item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,discount_amount,final_price,total_amount,revenue,order_date,order_status
ITEM006194,ORD03497,CUST0576,P015,Prestige Pressure Cooker 5L,Home & Kitchen,2,1899,0,0.0,1899.0,3798.0,3798.0,2024-10-04,Delivered
ITEM006195,ORD03497,CUST0576,P041,Funskool Lego Set,Toys,2,999,0,0.0,999.0,1998.0,1998.0,2024-10-04,Delivered
ITEM006196,ORD03498,CUST0909,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,0.0,2024-01-20,Returned
ITEM006197,ORD03499,CUST0955,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,5,99.95,1899.05,1899.05,1899.05,2023-07-13,Delivered
ITEM006198,ORD03499,CUST0955,P022,Python Crash Course,Books,1,699,5,34.95,664.05,664.05,664.05,2023-07-13,Delivered
ITEM006199,ORD03499,CUST0955,P042,Fisher Price Baby Gym,Toys,2,1799,5,89.95,1709.05,3418.1,3418.1,2023-07-13,Delivered
ITEM006200,ORD03500,CUST0217,P035,Amul Butter 500g,Grocery,2,275,10,27.5,247.5,495.0,495.0,2024-08-20,Delivered
ITEM006201,ORD03501,CUST0073,P033,Tata Salt 1kg,Grocery,2,28,5,1.4,26.6,53.2,53.2,2025-07-04,Delivered
ITEM006202,ORD03502,CUST0592,P006,Lenovo IdeaPad Slim,Electronics,1,38999,15,5849.85,33149.15,33149.15,33149.15,2025-10-19,Delivered
ITEM006203,ORD03502,CUST0592,P044,Pepperfry Wall Clock,Furniture,1,599,15,89.85,509.15,509.15,509.15,2025-10-19,Delivered
ITEM006204,ORD03503,CUST0949,P014,HRX Sports Tracksuit,Clothing,1,1799,10,179.9,1619.1,1619.1,1619.1,2024-04-08,Cancelled
ITEM006205,ORD03503,CUST0949,P012,Biba Anarkali Suit,Clothing,1,2199,10,219.9,1979.1,1979.1,1979.1,2024-04-08,Cancelled
ITEM006206,ORD03504,CUST0254,P012,Biba Anarkali Suit,Clothing,2,2199,0,0.0,2199.0,4398.0,4398.0,2023-09-02,Delivered
ITEM006207,ORD03505,CUST0622,P022,Python Crash Course,Books,1,699,10,69.9,629.1,629.1,629.1,2025-11-08,Cancelled
ITEM006208,ORD03506,CUST0665,P040,Catwalk Women Heels,Footwear,1,1499,10,149.9,1349.1,1349.1,1349.1,2023-02-20,Delivered
ITEM006209,ORD03507,CUST0609,P046,Turtle Wax Car Polish,Automotive,1,399,10,39.9,359.1,359.1,359.1,2024-05-14,Processing
ITEM006210,ORD03508,CUST0076,P046,Turtle Wax Car Polish,Automotive,1,399,5,19.95,379.05,379.05,0.0,2025-10-14,Returned
ITEM006211,ORD03508,CUST0076,P013,Jockey Men T-Shirt,Clothing,2,599,5,29.95,569.05,1138.1,0.0,2025-10-14,Returned
ITEM006212,ORD03509,CUST0953,P029,Lakme 9to5 Foundation,Beauty,1,549,5,27.45,521.55,521.55,521.55,2025-05-07,Shipped
ITEM006213,ORD03509,CUST0953,P006,Lenovo IdeaPad Slim,Electronics,1,38999,5,1949.95,37049.05,37049.05,37049.05,2025-05-07,Shipped
ITEM006214,ORD03509,CUST0953,P037,Bru Gold Coffee 200g,Grocery,2,299,5,14.95,284.05,568.1,568.1,2025-05-07,Shipped
ITEM006215,ORD03510,CUST0236,P019,Bajaj Room Heater,Home & Kitchen,1,1599,0,0.0,1599.0,1599.0,1599.0,2025-10-22,Delivered
ITEM006216,ORD03511,CUST0989,P036,Maggi Noodles 12 Pack,Grocery,2,192,10,19.2,172.8,345.6,345.6,2024-11-05,Delivered
ITEM006217,ORD03512,CUST0938,P050,Dettol Hand Sanitizer 500ml,Health,1,199,0,0.0,199.0,199.0,199.0,2025-06-22,Cancelled
ITEM006218,ORD03513,CUST0289,P012,Biba Anarkali Suit,Clothing,2,2199,0,0.0,2199.0,4398.0,4398.0,2025-12-26,Delivered
ITEM006219,ORD03514,CUST0314,P019,Bajaj Room Heater,Home & Kitchen,1,1599,10,159.9,1439.1,1439.1,1439.1,2025-07-04,Delivered
ITEM006220,ORD03515,CUST0817,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,5,94.95,1804.05,1804.05,1804.05,2023-11-09,Delivered
ITEM006221,ORD03515,CUST0817,P001,Samsung Galaxy M34,Electronics,2,18999,5,949.95,18049.05,36098.1,36098.1,2023-11-09,Delivered
ITEM006222,ORD03516,CUST0401,P033,Tata Salt 1kg,Grocery,3,28,5,1.4,26.6,79.8,79.8,2025-07-19,Delivered
ITEM006223,ORD03516,CUST0401,P039,Sparx Men Sports Shoes,Footwear,1,999,5,49.95,949.05,949.05,949.05,2025-07-19,Delivered
ITEM006224,ORD03517,CUST0589,P031,Himalaya Face Wash,Beauty,1,179,0,0.0,179.0,179.0,179.0,2024-03-20,Cancelled
ITEM006225,ORD03518,CUST0469,P037,Bru Gold Coffee 200g,Grocery,3,299,10,29.9,269.1,807.3,807.3,2024-12-09,Cancelled
ITEM006226,ORD03519,CUST0709,P039,Sparx Men Sports Shoes,Footwear,1,999,0,0.0,999.0,999.0,999.0,2024-10-10,Delivered
ITEM006227,ORD03519,CUST0709,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-10-10,Delivered
ITEM006228,ORD03520,CUST0263,P037,Bru Gold Coffee 200g,Grocery,3,299,0,0.0,299.0,897.0,897.0,2025-09-23,Delivered
ITEM006229,ORD03521,CUST0542,P041,Funskool Lego Set,Toys,1,999,10,99.9,899.1,899.1,899.1,2023-08-11,Delivered
ITEM006230,ORD03522,CUST0981,P044,Pepperfry Wall Clock,Furniture,1,599,10,59.9,539.1,539.1,539.1,2025-09-07,Cancelled
ITEM006231,ORD03522,CUST0981,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,269.1,2025-09-07,Cancelled
ITEM006232,ORD03523,CUST0428,P043,Nilkamal Plastic Chair,Furniture,1,899,10,89.9,809.1,809.1,809.1,2024-11-09,Delivered
ITEM006233,ORD03524,CUST0393,P001,Samsung Galaxy M34,Electronics,1,18999,5,949.95,18049.05,18049.05,18049.05,2025-03-09,Delivered
ITEM006234,ORD03524,CUST0393,P003,boAt Rockerz 450,Electronics,1,1499,5,74.95,1424.05,1424.05,1424.05,2025-03-09,Delivered
ITEM006235,ORD03525,CUST0186,P032,Park Avenue Deo Combo,Beauty,2,399,0,0.0,399.0,798.0,798.0,2025-12-04,Delivered
ITEM006236,ORD03526,CUST0383,P049,Omron BP Monitor,Health,1,1999,10,199.9,1799.1,1799.1,1799.1,2023-01-16,Delivered
ITEM006237,ORD03527,CUST0628,P029,Lakme 9to5 Foundation,Beauty,1,549,5,27.45,521.55,521.55,521.55,2023-11-14,Delivered
ITEM006238,ORD03528,CUST0631,P011,W Women Kurta Set,Clothing,2,1599,20,319.8,1279.2,2558.4,2558.4,2024-04-05,Delivered
ITEM006239,ORD03529,CUST0068,P033,Tata Salt 1kg,Grocery,2,28,0,0.0,28.0,56.0,56.0,2025-08-21,Delivered
ITEM006240,ORD03530,CUST0119,P026,Nivia Football Size 5,Sports,3,899,5,44.95,854.05,2562.15,2562.15,2024-05-17,Delivered
ITEM006241,ORD03530,CUST0119,P027,Boldfit Yoga Mat,Sports,1,799,5,39.95,759.05,759.05,759.05,2024-05-17,Delivered
ITEM006242,ORD03531,CUST0245,P035,Amul Butter 500g,Grocery,1,275,10,27.5,247.5,247.5,247.5,2024-07-02,Delivered
ITEM006243,ORD03531,CUST0245,P024,Camlin Color Kit,Books,1,349,10,34.9,314.1,314.1,314.1,2024-07-02,Delivered
ITEM006244,ORD03531,CUST0245,P048,Patanjali Ashwagandha,Health,1,199,10,19.9,179.1,179.1,179.1,2024-07-02,Delivered
ITEM006245,ORD03532,CUST0407,P004,Zebronics Zeb-County,Electronics,1,799,5,39.95,759.05,759.05,759.05,2024-05-13,Delivered
ITEM006246,ORD03532,CUST0407,P046,Turtle Wax Car Polish,Automotive,1,399,5,19.95,379.05,379.05,379.05,2024-05-13,Delivered
ITEM006247,ORD03532,CUST0407,P043,Nilkamal Plastic Chair,Furniture,2,899,5,44.95,854.05,1708.1,1708.1,2024-05-13,Delivered
ITEM006248,ORD03533,CUST0950,P045,Bosch Car Wiper Blade,Automotive,1,499,10,49.9,449.1,449.1,449.1,2024-10-11,Cancelled
ITEM006249,ORD03534,CUST0166,P014,HRX Sports Tracksuit,Clothing,2,1799,10,179.9,1619.1,3238.2,3238.2,2025-01-09,Delivered
ITEM006250,ORD03534,CUST0166,P040,Catwalk Women Heels,Footwear,1,1499,10,149.9,1349.1,1349.1,1349.1,2025-01-09,Delivered
ITEM006251,ORD03534,CUST0166,P026,Nivia Football Size 5,Sports,1,899,10,89.9,809.1,809.1,809.1,2025-01-09,Delivered
ITEM006252,ORD03535,CUST0090,P002,Realme Narzo 60,Electronics,1,12999,0,0.0,12999.0,12999.0,12999.0,2023-08-10,Delivered
ITEM006253,ORD03536,CUST0904,P005,HP 15s Laptop,Electronics,1,45999,5,2299.95,43699.05,43699.05,43699.05,2024-12-02,Cancelled
ITEM006254,ORD03537,CUST0576,P044,Pepperfry Wall Clock,Furniture,2,599,5,29.95,569.05,1138.1,1138.1,2023-09-18,Delivered
ITEM006255,ORD03537,CUST0576,P004,Zebronics Zeb-County,Electronics,1,799,5,39.95,759.05,759.05,759.05,2023-09-18,Delivered
ITEM006256,ORD03537,CUST0576,P043,Nilkamal Plastic Chair,Furniture,1,899,5,44.95,854.05,854.05,854.05,2023-09-18,Delivered
ITEM006257,ORD03538,CUST0606,P041,Funskool Lego Set,Toys,1,999,0,0.0,999.0,999.0,999.0,2023-05-11,Delivered
ITEM006258,ORD03539,CUST0557,P022,Python Crash Course,Books,1,699,0,0.0,699.0,699.0,699.0,2025-10-11,Delivered
ITEM006259,ORD03539,CUST0557,P036,Maggi Noodles 12 Pack,Grocery,1,192,0,0.0,192.0,192.0,192.0,2025-10-11,Delivered
ITEM006260,ORD03540,CUST0721,P022,Python Crash Course,Books,2,699,5,34.95,664.05,1328.1,1328.1,2025-07-25,Delivered
ITEM006261,ORD03541,CUST0748,P017,Milton Thermosteel Flask,Home & Kitchen,3,699,0,0.0,699.0,2097.0,2097.0,2023-05-28,Cancelled
ITEM006262,ORD03542,CUST0215,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,5,34.95,664.05,664.05,664.05,2024-04-10,Delivered
ITEM006263,ORD03543,CUST0560,P011,W Women Kurta Set,Clothing,1,1599,10,159.9,1439.1,1439.1,1439.1,2024-07-26,Delivered
ITEM006264,ORD03543,CUST0560,P048,Patanjali Ashwagandha,Health,1,199,10,19.9,179.1,179.1,179.1,2024-07-26,Delivered
ITEM006265,ORD03544,CUST0922,P036,Maggi Noodles 12 Pack,Grocery,1,192,5,9.6,182.4,182.4,182.4,2024-05-25,Delivered
ITEM006266,ORD03544,CUST0922,P028,Prokyde Badminton Racket,Sports,1,599,5,29.95,569.05,569.05,569.05,2024-05-25,Delivered
ITEM006267,ORD03544,CUST0922,P003,boAt Rockerz 450,Electronics,2,1499,5,74.95,1424.05,2848.1,2848.1,2024-05-25,Delivered
ITEM006268,ORD03545,CUST0448,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2024-11-26,Delivered
ITEM006269,ORD03545,CUST0448,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,0,0.0,1999.0,1999.0,1999.0,2024-11-26,Delivered
ITEM006270,ORD03546,CUST0156,P037,Bru Gold Coffee 200g,Grocery,2,299,20,59.8,239.2,478.4,478.4,2024-09-21,Delivered
ITEM006271,ORD03547,CUST0112,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2025-04-28,Delivered
ITEM006272,ORD03547,CUST0112,P040,Catwalk Women Heels,Footwear,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-04-28,Delivered
ITEM006273,ORD03548,CUST0898,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,15,194.85,1104.15,1104.15,1104.15,2025-11-07,Delivered
ITEM006274,ORD03548,CUST0898,P048,Patanjali Ashwagandha,Health,1,199,15,29.85,169.15,169.15,169.15,2025-11-07,Delivered
ITEM006275,ORD03549,CUST0884,P036,Maggi Noodles 12 Pack,Grocery,1,192,25,48.0,144.0,144.0,144.0,2024-12-05,Delivered
ITEM006276,ORD03549,CUST0884,P023,Classmate Notebook Pack,Books,1,199,25,49.75,149.25,149.25,149.25,2024-12-05,Delivered
ITEM006277,ORD03550,CUST0797,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,5,24.95,474.05,474.05,474.05,2024-02-18,Delivered
ITEM006278,ORD03551,CUST0958,P011,W Women Kurta Set,Clothing,3,1599,0,0.0,1599.0,4797.0,4797.0,2024-04-18,Delivered
ITEM006279,ORD03552,CUST0577,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,10,189.9,1709.1,1709.1,1709.1,2024-07-22,Delivered
ITEM006280,ORD03552,CUST0577,P027,Boldfit Yoga Mat,Sports,2,799,10,79.9,719.1,1438.2,1438.2,2024-07-22,Delivered
ITEM006281,ORD03553,CUST0913,P027,Boldfit Yoga Mat,Sports,1,799,10,79.9,719.1,719.1,719.1,2025-06-21,Cancelled
ITEM006282,ORD03554,CUST0410,P045,Bosch Car Wiper Blade,Automotive,1,499,5,24.95,474.05,474.05,474.05,2025-10-27,Delivered
ITEM006283,ORD03555,CUST0134,P037,Bru Gold Coffee 200g,Grocery,2,299,5,14.95,284.05,568.1,568.1,2023-04-19,Cancelled
ITEM006284,ORD03556,CUST0009,P022,Python Crash Course,Books,1,699,0,0.0,699.0,699.0,699.0,2025-12-09,Delivered
ITEM006285,ORD03557,CUST0034,P026,Nivia Football Size 5,Sports,1,899,5,44.95,854.05,854.05,854.05,2025-12-19,Shipped
ITEM006286,ORD03557,CUST0034,P001,Samsung Galaxy M34,Electronics,1,18999,5,949.95,18049.05,18049.05,18049.05,2025-12-19,Shipped
ITEM006287,ORD03557,CUST0034,P019,Bajaj Room Heater,Home & Kitchen,3,1599,5,79.95,1519.05,4557.15,4557.15,2025-12-19,Shipped
ITEM006288,ORD03558,CUST0388,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,0.0,2023-04-03,Returned
ITEM006289,ORD03559,CUST0632,P044,Pepperfry Wall Clock,Furniture,1,599,10,59.9,539.1,539.1,539.1,2023-03-20,Delivered
ITEM006290,ORD03560,CUST0387,P045,Bosch Car Wiper Blade,Automotive,2,499,0,0.0,499.0,998.0,998.0,2025-12-14,Delivered
ITEM006291,ORD03560,CUST0387,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2025-12-14,Delivered
ITEM006292,ORD03561,CUST0090,P049,Omron BP Monitor,Health,1,1999,0,0.0,1999.0,1999.0,1999.0,2024-09-15,Cancelled
ITEM006293,ORD03561,CUST0090,P041,Funskool Lego Set,Toys,2,999,0,0.0,999.0,1998.0,1998.0,2024-09-15,Cancelled
ITEM006294,ORD03562,CUST0466,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2024-08-26,Delivered
ITEM006295,ORD03562,CUST0466,P033,Tata Salt 1kg,Grocery,1,28,0,0.0,28.0,28.0,28.0,2024-08-26,Delivered
ITEM006296,ORD03562,CUST0466,P012,Biba Anarkali Suit,Clothing,1,2199,0,0.0,2199.0,2199.0,2199.0,2024-08-26,Delivered
ITEM006297,ORD03563,CUST0249,P010,Levis Men Jeans 511,Clothing,1,2499,20,499.8,1999.2,1999.2,1999.2,2024-05-22,Delivered
ITEM006298,ORD03564,CUST0348,P025,Cosco Cricket Kit,Sports,2,2999,20,599.8,2399.2,4798.4,4798.4,2025-05-17,Delivered
ITEM006299,ORD03564,CUST0348,P008,Redmi Smart TV 32,Electronics,1,15999,20,3199.8,12799.2,12799.2,12799.2,2025-05-17,Delivered
ITEM006300,ORD03564,CUST0348,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,20,139.8,559.2,559.2,559.2,2025-05-17,Delivered
ITEM006301,ORD03564,CUST0348,P011,W Women Kurta Set,Clothing,1,1599,20,319.8,1279.2,1279.2,1279.2,2025-05-17,Delivered
ITEM006302,ORD03565,CUST0716,P039,Sparx Men Sports Shoes,Footwear,2,999,20,199.8,799.2,1598.4,1598.4,2025-10-06,Delivered
ITEM006303,ORD03566,CUST0939,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2024-03-18,Cancelled
ITEM006304,ORD03567,CUST0699,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2024-08-20,Cancelled
ITEM006305,ORD03568,CUST0181,P044,Pepperfry Wall Clock,Furniture,1,599,0,0.0,599.0,599.0,599.0,2025-09-05,Delivered
ITEM006306,ORD03568,CUST0181,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2025-09-05,Delivered
ITEM006307,ORD03568,CUST0181,P040,Catwalk Women Heels,Footwear,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-09-05,Delivered
ITEM006308,ORD03569,CUST0534,P029,Lakme 9to5 Foundation,Beauty,1,549,5,27.45,521.55,521.55,521.55,2025-11-15,Delivered
ITEM006309,ORD03570,CUST0690,P023,Classmate Notebook Pack,Books,1,199,15,29.85,169.15,169.15,169.15,2025-11-04,Delivered
ITEM006310,ORD03570,CUST0690,P014,HRX Sports Tracksuit,Clothing,1,1799,15,269.85,1529.15,1529.15,1529.15,2025-11-04,Delivered
ITEM006311,ORD03571,CUST0786,P025,Cosco Cricket Kit,Sports,1,2999,0,0.0,2999.0,2999.0,2999.0,2024-11-21,Delivered
ITEM006312,ORD03572,CUST0680,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2023-12-26,Delivered
ITEM006313,ORD03572,CUST0680,P030,Dove Body Lotion 400ml,Beauty,1,299,0,0.0,299.0,299.0,299.0,2023-12-26,Delivered
ITEM006314,ORD03572,CUST0680,P049,Omron BP Monitor,Health,1,1999,0,0.0,1999.0,1999.0,1999.0,2023-12-26,Delivered
ITEM006315,ORD03573,CUST0185,P013,Jockey Men T-Shirt,Clothing,1,599,10,59.9,539.1,539.1,0.0,2023-05-13,Returned
ITEM006316,ORD03573,CUST0185,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,0.0,2023-05-13,Returned
ITEM006317,ORD03574,CUST0803,P021,Data Science Handbook,Books,1,899,10,89.9,809.1,809.1,809.1,2025-07-09,Processing
ITEM006318,ORD03574,CUST0803,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,10,189.9,1709.1,1709.1,1709.1,2025-07-09,Processing
ITEM006319,ORD03575,CUST0123,P012,Biba Anarkali Suit,Clothing,1,2199,5,109.95,2089.05,2089.05,2089.05,2023-06-11,Delivered
ITEM006320,ORD03576,CUST0735,P027,Boldfit Yoga Mat,Sports,1,799,0,0.0,799.0,799.0,799.0,2023-09-17,Cancelled
ITEM006321,ORD03577,CUST0925,P005,HP 15s Laptop,Electronics,3,45999,5,2299.95,43699.05,131097.15,0.0,2025-11-09,Returned
ITEM006322,ORD03577,CUST0925,P013,Jockey Men T-Shirt,Clothing,1,599,5,29.95,569.05,569.05,0.0,2025-11-09,Returned
ITEM006323,ORD03578,CUST0573,P023,Classmate Notebook Pack,Books,1,199,0,0.0,199.0,199.0,199.0,2025-09-11,Shipped
ITEM006324,ORD03578,CUST0573,P006,Lenovo IdeaPad Slim,Electronics,1,38999,0,0.0,38999.0,38999.0,38999.0,2025-09-11,Shipped
ITEM006325,ORD03578,CUST0573,P039,Sparx Men Sports Shoes,Footwear,1,999,0,0.0,999.0,999.0,999.0,2025-09-11,Shipped
ITEM006326,ORD03579,CUST0767,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2024-11-01,Delivered
ITEM006327,ORD03579,CUST0767,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-11-01,Delivered
ITEM006328,ORD03580,CUST0822,P006,Lenovo IdeaPad Slim,Electronics,1,38999,10,3899.9,35099.1,35099.1,35099.1,2025-03-11,Delivered
ITEM006329,ORD03581,CUST0184,P002,Realme Narzo 60,Electronics,1,12999,0,0.0,12999.0,12999.0,0.0,2024-12-26,Returned
ITEM006330,ORD03581,CUST0184,P038,Bata Men Formal Shoes,Footwear,1,1999,0,0.0,1999.0,1999.0,0.0,2024-12-26,Returned
ITEM006331,ORD03581,CUST0184,P040,Catwalk Women Heels,Footwear,3,1499,0,0.0,1499.0,4497.0,0.0,2024-12-26,Returned
ITEM006332,ORD03582,CUST0214,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2024-09-15,Delivered
ITEM006333,ORD03582,CUST0214,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-09-15,Delivered
ITEM006334,ORD03582,CUST0214,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2024-09-15,Delivered
ITEM006335,ORD03583,CUST0464,P046,Turtle Wax Car Polish,Automotive,1,399,0,0.0,399.0,399.0,399.0,2025-10-06,Delivered
ITEM006336,ORD03584,CUST0319,P014,HRX Sports Tracksuit,Clothing,1,1799,5,89.95,1709.05,1709.05,1709.05,2023-12-23,Shipped
ITEM006337,ORD03585,CUST0193,P046,Turtle Wax Car Polish,Automotive,1,399,5,19.95,379.05,379.05,379.05,2025-12-22,Delivered
ITEM006338,ORD03586,CUST0526,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,10,129.9,1169.1,1169.1,1169.1,2025-08-17,Cancelled
ITEM006339,ORD03587,CUST0330,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2025-11-19,Delivered
ITEM006340,ORD03588,CUST0722,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2025-08-13,Delivered
ITEM006341,ORD03589,CUST0586,P033,Tata Salt 1kg,Grocery,2,28,15,4.2,23.8,47.6,47.6,2024-11-17,Delivered
ITEM006342,ORD03589,CUST0586,P043,Nilkamal Plastic Chair,Furniture,2,899,15,134.85,764.15,1528.3,1528.3,2024-11-17,Delivered
ITEM006343,ORD03589,CUST0586,P021,Data Science Handbook,Books,1,899,15,134.85,764.15,764.15,764.15,2024-11-17,Delivered
ITEM006344,ORD03590,CUST0875,P037,Bru Gold Coffee 200g,Grocery,2,299,5,14.95,284.05,568.1,568.1,2024-01-10,Delivered
ITEM006345,ORD03590,CUST0875,P014,HRX Sports Tracksuit,Clothing,1,1799,5,89.95,1709.05,1709.05,1709.05,2024-01-10,Delivered
ITEM006346,ORD03591,CUST0408,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,0.0,2025-10-21,Returned
ITEM006347,ORD03592,CUST0989,P042,Fisher Price Baby Gym,Toys,1,1799,5,89.95,1709.05,1709.05,1709.05,2024-06-13,Delivered
ITEM006348,ORD03592,CUST0989,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,5,94.95,1804.05,1804.05,1804.05,2024-06-13,Delivered
ITEM006349,ORD03593,CUST0453,P001,Samsung Galaxy M34,Electronics,1,18999,0,0.0,18999.0,18999.0,0.0,2023-10-09,Returned
ITEM006350,ORD03593,CUST0453,P044,Pepperfry Wall Clock,Furniture,1,599,0,0.0,599.0,599.0,0.0,2023-10-09,Returned
ITEM006351,ORD03594,CUST0843,P006,Lenovo IdeaPad Slim,Electronics,1,38999,0,0.0,38999.0,38999.0,38999.0,2025-11-12,Delivered
ITEM006352,ORD03595,CUST0660,P048,Patanjali Ashwagandha,Health,1,199,0,0.0,199.0,199.0,199.0,2025-05-08,Delivered
ITEM006353,ORD03595,CUST0660,P042,Fisher Price Baby Gym,Toys,1,1799,0,0.0,1799.0,1799.0,1799.0,2025-05-08,Delivered
ITEM006354,ORD03595,CUST0660,P005,HP 15s Laptop,Electronics,1,45999,0,0.0,45999.0,45999.0,45999.0,2025-05-08,Delivered
ITEM006355,ORD03596,CUST0924,P033,Tata Salt 1kg,Grocery,2,28,0,0.0,28.0,56.0,56.0,2025-06-26,Delivered
ITEM006356,ORD03596,CUST0924,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2025-06-26,Delivered
ITEM006357,ORD03596,CUST0924,P001,Samsung Galaxy M34,Electronics,1,18999,0,0.0,18999.0,18999.0,18999.0,2025-06-26,Delivered
ITEM006358,ORD03596,CUST0924,P029,Lakme 9to5 Foundation,Beauty,1,549,0,0.0,549.0,549.0,549.0,2025-06-26,Delivered
ITEM006359,ORD03597,CUST0271,P013,Jockey Men T-Shirt,Clothing,1,599,5,29.95,569.05,569.05,569.05,2023-12-08,Delivered
ITEM006360,ORD03597,CUST0271,P042,Fisher Price Baby Gym,Toys,1,1799,5,89.95,1709.05,1709.05,1709.05,2023-12-08,Delivered
ITEM006361,ORD03598,CUST0351,P002,Realme Narzo 60,Electronics,1,12999,0,0.0,12999.0,12999.0,12999.0,2023-01-03,Shipped
ITEM006362,ORD03599,CUST0303,P039,Sparx Men Sports Shoes,Footwear,1,999,5,49.95,949.05,949.05,949.05,2024-03-09,Delivered
ITEM006363,ORD03600,CUST0561,P027,Boldfit Yoga Mat,Sports,3,799,10,79.9,719.1,2157.3,2157.3,2024-10-04,Delivered
ITEM006364,ORD03601,CUST0623,P010,Levis Men Jeans 511,Clothing,2,2499,0,0.0,2499.0,4998.0,4998.0,2025-09-16,Delivered
ITEM006365,ORD03602,CUST0225,P026,Nivia Football Size 5,Sports,3,899,0,0.0,899.0,2697.0,2697.0,2023-09-28,Cancelled
ITEM006366,ORD03603,CUST0599,P021,Data Science Handbook,Books,3,899,10,89.9,809.1,2427.3,0.0,2025-04-19,Returned
ITEM006367,ORD03604,CUST0774,P032,Park Avenue Deo Combo,Beauty,1,399,5,19.95,379.05,379.05,379.05,2025-11-19,Delivered
ITEM006368,ORD03605,CUST0026,P050,Dettol Hand Sanitizer 500ml,Health,1,199,10,19.9,179.1,179.1,179.1,2025-09-12,Delivered
ITEM006369,ORD03605,CUST0026,P031,Himalaya Face Wash,Beauty,1,179,10,17.9,161.1,161.1,161.1,2025-09-12,Delivered
ITEM006370,ORD03606,CUST0338,P025,Cosco Cricket Kit,Sports,1,2999,5,149.95,2849.05,2849.05,2849.05,2024-11-03,Shipped
ITEM006371,ORD03606,CUST0338,P031,Himalaya Face Wash,Beauty,3,179,5,8.95,170.05,510.15,510.15,2024-11-03,Shipped
ITEM006372,ORD03607,CUST0949,P033,Tata Salt 1kg,Grocery,1,28,5,1.4,26.6,26.6,26.6,2025-08-15,Delivered
ITEM006373,ORD03608,CUST0345,P006,Lenovo IdeaPad Slim,Electronics,1,38999,20,7799.8,31199.2,31199.2,31199.2,2023-05-18,Delivered
ITEM006374,ORD03609,CUST0574,P009,Allen Solly Men Shirt,Clothing,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-03-17,Delivered
ITEM006375,ORD03610,CUST0667,P048,Patanjali Ashwagandha,Health,1,199,5,9.95,189.05,189.05,189.05,2025-09-26,Delivered
ITEM006376,ORD03610,CUST0667,P047,Dabur Chyawanprash 1kg,Health,1,349,5,17.45,331.55,331.55,331.55,2025-09-26,Delivered
ITEM006377,ORD03611,CUST0747,P029,Lakme 9to5 Foundation,Beauty,1,549,25,137.25,411.75,411.75,411.75,2025-07-16,Delivered
ITEM006378,ORD03612,CUST0412,P027,Boldfit Yoga Mat,Sports,2,799,5,39.95,759.05,1518.1,1518.1,2024-05-11,Delivered
