item_id,order_id,customer_id,product_id,product_name,category,quantity,unit_price,discount_percent,discount_amount,final_price,total_amount,revenue,order_date,order_status,order_year,order_month,order_quarter,amount_valid,is_revenue_generating,etl_processed_at,data_source
ITEM007128,ORD04062,CUST0363,P047,Dabur Chyawanprash 1kg,Health,3,349,10,34.9,314.1,942.3,942.3,2025-05-22,Delivered,2025,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007129,ORD04062,CUST0363,P004,Zebronics Zeb-County,Electronics,1,799,10,79.9,719.1,719.1,719.1,2025-05-22,Delivered,2025,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007130,ORD04063,CUST0257,P010,Levis Men Jeans 511,Clothing,1,2499,0,0.0,2499.0,2499.0,2499.0,2023-11-24,Cancelled,2023,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007131,ORD04064,CUST0335,P050,Dettol Hand Sanitizer 500ml,Health,3,199,0,0.0,199.0,597.0,597.0,2024-12-26,Cancelled,2024,12,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007132,ORD04064,CUST0335,P026,Nivia Football Size 5,Sports,1,899,0,0.0,899.0,899.0,899.0,2024-12-26,Cancelled,2024,12,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007133,ORD04065,CUST0826,P039,Sparx Men Sports Shoes,Footwear,1,999,5,49.95,949.05,949.05,949.05,2025-08-23,Cancelled,2025,8,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007134,ORD04066,CUST0634,P032,Park Avenue Deo Combo,Beauty,1,399,0,0.0,399.0,399.0,399.0,2023-04-26,Shipped,2023,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007135,ORD04066,CUST0634,P004,Zebronics Zeb-County,Electronics,2,799,0,0.0,799.0,1598.0,1598.0,2023-04-26,Shipped,2023,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007136,ORD04067,CUST0544,P007,Fire-Boltt Ninja Watch,Electronics,1,1999,5,99.95,1899.05,1899.05,1899.05,2024-04-20,Delivered,2024,4,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007137,ORD04068,CUST0638,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2024-05-14,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007138,ORD04068,CUST0638,P029,Lakme 9to5 Foundation,Beauty,2,549,0,0.0,549.0,1098.0,1098.0,2024-05-14,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007139,ORD04068,CUST0638,P004,Zebronics Zeb-County,Electronics,1,799,0,0.0,799.0,799.0,799.0,2024-05-14,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007140,ORD04069,CUST0225,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,269.1,2024-08-28,Delivered,2024,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007141,ORD04070,CUST0806,P022,Python Crash Course,Books,2,699,0,0.0,699.0,1398.0,1398.0,2024-07-22,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007142,ORD04071,CUST0487,P039,Sparx Men Sports Shoes,Footwear,2,999,0,0.0,999.0,1998.0,1998.0,2025-02-09,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007143,ORD04071,CUST0487,P011,W Women Kurta Set,Clothing,1,1599,0,0.0,1599.0,1599.0,1599.0,2025-02-09,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007144,ORD04072,CUST0996,P034,Aashirvaad Atta 5kg,Grocery,3,249,5,12.45,236.55,709.65,709.65,2023-11-11,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007145,ORD04072,CUST0996,P039,Sparx Men Sports Shoes,Footwear,3,999,5,49.95,949.05,2847.15,2847.15,2023-11-11,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007146,ORD04072,CUST0996,P036,Maggi Noodles 12 Pack,Grocery,1,192,5,9.6,182.4,182.4,182.4,2023-11-11,Delivered,2023,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007147,ORD04073,CUST0616,P007,Fire-Boltt Ninja Watch,Electronics,3,1999,0,0.0,1999.0,5997.0,0.0,2024-04-08,Returned,2024,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007148,ORD04074,CUST0225,P026,Nivia Football Size 5,Sports,1,899,10,89.9,809.1,809.1,809.1,2024-12-06,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007149,ORD04074,CUST0225,P003,boAt Rockerz 450,Electronics,1,1499,10,149.9,1349.1,1349.1,1349.1,2024-12-06,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007150,ORD04075,CUST0550,P007,Fire-Boltt Ninja Watch,Electronics,2,1999,5,99.95,1899.05,3798.1,3798.1,2025-12-15,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007151,ORD04076,CUST0144,P031,Himalaya Face Wash,Beauty,1,179,5,8.95,170.05,170.05,170.05,2024-06-11,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007152,ORD04076,CUST0144,P016,Philips HL7756 Mixer,Home & Kitchen,3,2799,5,139.95,2659.05,7977.15,7977.15,2024-06-11,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007153,ORD04077,CUST0103,P046,Turtle Wax Car Polish,Automotive,1,399,5,19.95,379.05,379.05,379.05,2023-08-11,Delivered,2023,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007154,ORD04078,CUST0294,P027,Boldfit Yoga Mat,Sports,2,799,10,79.9,719.1,1438.2,0.0,2023-09-24,Returned,2023,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007155,ORD04079,CUST0042,P020,Hawkins Futura Pan Set,Home & Kitchen,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-12-07,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007156,ORD04080,CUST0975,P012,Biba Anarkali Suit,Clothing,3,2199,0,0.0,2199.0,6597.0,6597.0,2023-05-12,Cancelled,2023,5,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007157,ORD04080,CUST0975,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,0,0.0,2799.0,2799.0,2799.0,2023-05-12,Cancelled,2023,5,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007158,ORD04080,CUST0975,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2023-05-12,Cancelled,2023,5,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007159,ORD04081,CUST0657,P049,Omron BP Monitor,Health,1,1999,0,0.0,1999.0,1999.0,1999.0,2023-04-26,Delivered,2023,4,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007160,ORD04082,CUST0807,P023,Classmate Notebook Pack,Books,1,199,5,9.95,189.05,189.05,0.0,2023-09-08,Returned,2023,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007161,ORD04082,CUST0807,P042,Fisher Price Baby Gym,Toys,1,1799,5,89.95,1709.05,1709.05,0.0,2023-09-08,Returned,2023,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007162,ORD04083,CUST0882,P025,Cosco Cricket Kit,Sports,1,2999,15,449.85,2549.15,2549.15,2549.15,2023-10-18,Delivered,2023,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007163,ORD04083,CUST0882,P013,Jockey Men T-Shirt,Clothing,1,599,15,89.85,509.15,509.15,509.15,2023-10-18,Delivered,2023,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007164,ORD04084,CUST0557,P026,Nivia Football Size 5,Sports,1,899,0,0.0,899.0,899.0,899.0,2023-12-24,Delivered,2023,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007165,ORD04085,CUST0435,P019,Bajaj Room Heater,Home & Kitchen,1,1599,5,79.95,1519.05,1519.05,1519.05,2025-11-21,Cancelled,2025,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007166,ORD04086,CUST0891,P021,Data Science Handbook,Books,2,899,0,0.0,899.0,1798.0,1798.0,2024-05-25,Delivered,2024,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007167,ORD04087,CUST0560,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2023-10-15,Delivered,2023,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007168,ORD04088,CUST0512,P026,Nivia Football Size 5,Sports,1,899,0,0.0,899.0,899.0,899.0,2024-10-22,Processing,2024,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007169,ORD04089,CUST0191,P026,Nivia Football Size 5,Sports,1,899,0,0.0,899.0,899.0,899.0,2023-07-21,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007170,ORD04090,CUST0510,P041,Funskool Lego Set,Toys,1,999,0,0.0,999.0,999.0,999.0,2025-05-23,Delivered,2025,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007171,ORD04090,CUST0510,P050,Dettol Hand Sanitizer 500ml,Health,1,199,0,0.0,199.0,199.0,199.0,2025-05-23,Delivered,2025,5,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007172,ORD04091,CUST0072,P014,HRX Sports Tracksuit,Clothing,1,1799,15,269.85,1529.15,1529.15,1529.15,2024-11-22,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007173,ORD04091,CUST0072,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,15,104.85,594.15,1188.3,1188.3,2024-11-22,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007174,ORD04092,CUST0525,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,10,49.9,449.1,449.1,449.1,2025-03-07,Shipped,2025,3,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007175,ORD04093,CUST0902,P050,Dettol Hand Sanitizer 500ml,Health,1,199,10,19.9,179.1,179.1,179.1,2024-09-09,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007176,ORD04094,CUST0278,P021,Data Science Handbook,Books,1,899,0,0.0,899.0,899.0,899.0,2024-10-08,Processing,2024,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007177,ORD04094,CUST0278,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2024-10-08,Processing,2024,10,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007178,ORD04095,CUST0984,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,5,34.95,664.05,664.05,664.05,2025-12-28,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007179,ORD04096,CUST0283,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,0.0,2023-04-17,Returned,2023,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007180,ORD04097,CUST0095,P003,boAt Rockerz 450,Electronics,3,1499,5,74.95,1424.05,4272.15,4272.15,2024-06-03,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007181,ORD04097,CUST0095,P025,Cosco Cricket Kit,Sports,1,2999,5,149.95,2849.05,2849.05,2849.05,2024-06-03,Delivered,2024,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007182,ORD04098,CUST0780,P017,Milton Thermosteel Flask,Home & Kitchen,2,699,5,34.95,664.05,1328.1,1328.1,2024-07-24,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007183,ORD04098,CUST0780,P041,Funskool Lego Set,Toys,1,999,5,49.95,949.05,949.05,949.05,2024-07-24,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007184,ORD04099,CUST0292,P014,HRX Sports Tracksuit,Clothing,3,1799,0,0.0,1799.0,5397.0,5397.0,2024-07-10,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007185,ORD04099,CUST0292,P010,Levis Men Jeans 511,Clothing,1,2499,0,0.0,2499.0,2499.0,2499.0,2024-07-10,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007186,ORD04100,CUST0463,P040,Catwalk Women Heels,Footwear,1,1499,0,0.0,1499.0,1499.0,1499.0,2025-09-14,Delivered,2025,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007187,ORD04101,CUST0803,P012,Biba Anarkali Suit,Clothing,1,2199,15,329.85,1869.15,1869.15,1869.15,2025-02-08,Delivered,2025,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007188,ORD04102,CUST0577,P050,Dettol Hand Sanitizer 500ml,Health,3,199,5,9.95,189.05,567.15,567.15,2023-07-11,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007189,ORD04102,CUST0577,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,5,24.95,474.05,474.05,474.05,2023-07-11,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007190,ORD04102,CUST0577,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2023-07-11,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007191,ORD04102,CUST0577,P016,Philips HL7756 Mixer,Home & Kitchen,1,2799,5,139.95,2659.05,2659.05,2659.05,2023-07-11,Delivered,2023,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007192,ORD04103,CUST0687,P007,Fire-Boltt Ninja Watch,Electronics,2,1999,0,0.0,1999.0,3998.0,3998.0,2023-08-22,Delivered,2023,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007193,ORD04103,CUST0687,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2023-08-22,Delivered,2023,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007194,ORD04104,CUST0296,P039,Sparx Men Sports Shoes,Footwear,1,999,5,49.95,949.05,949.05,949.05,2024-12-07,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007195,ORD04105,CUST0907,P014,HRX Sports Tracksuit,Clothing,1,1799,15,269.85,1529.15,1529.15,1529.15,2024-07-22,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007196,ORD04106,CUST0482,P010,Levis Men Jeans 511,Clothing,1,2499,10,249.9,2249.1,2249.1,2249.1,2023-08-05,Delivered,2023,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007197,ORD04106,CUST0482,P043,Nilkamal Plastic Chair,Furniture,3,899,10,89.9,809.1,2427.3,2427.3,2023-08-05,Delivered,2023,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007198,ORD04107,CUST0570,P021,Data Science Handbook,Books,1,899,5,44.95,854.05,854.05,854.05,2024-11-07,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007199,ORD04108,CUST0752,P036,Maggi Noodles 12 Pack,Grocery,1,192,0,0.0,192.0,192.0,192.0,2025-03-22,Cancelled,2025,3,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007200,ORD04109,CUST0549,P008,Redmi Smart TV 32,Electronics,1,15999,0,0.0,15999.0,15999.0,15999.0,2023-12-17,Delivered,2023,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007201,ORD04110,CUST0049,P039,Sparx Men Sports Shoes,Footwear,2,999,5,49.95,949.05,1898.1,1898.1,2024-07-26,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007202,ORD04110,CUST0049,P011,W Women Kurta Set,Clothing,3,1599,5,79.95,1519.05,4557.15,4557.15,2024-07-26,Delivered,2024,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007203,ORD04111,CUST0171,P009,Allen Solly Men Shirt,Clothing,2,1299,10,129.9,1169.1,2338.2,2338.2,2024-09-24,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007204,ORD04111,CUST0171,P033,Tata Salt 1kg,Grocery,3,28,10,2.8,25.2,75.6,75.6,2024-09-24,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007205,ORD04112,CUST0013,P002,Realme Narzo 60,Electronics,1,12999,5,649.95,12349.05,12349.05,12349.05,2024-11-10,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007206,ORD04113,CUST0401,P049,Omron BP Monitor,Health,1,1999,5,99.95,1899.05,1899.05,1899.05,2025-10-17,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007207,ORD04113,CUST0401,P035,Amul Butter 500g,Grocery,3,275,5,13.75,261.25,783.75,783.75,2025-10-17,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007208,ORD04113,CUST0401,P008,Redmi Smart TV 32,Electronics,3,15999,5,799.95,15199.05,45597.15,45597.15,2025-10-17,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007209,ORD04114,CUST0104,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,20,99.8,399.2,399.2,399.2,2024-08-02,Delivered,2024,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007210,ORD04114,CUST0104,P024,Camlin Color Kit,Books,1,349,20,69.8,279.2,279.2,279.2,2024-08-02,Delivered,2024,8,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007211,ORD04115,CUST0467,P029,Lakme 9to5 Foundation,Beauty,1,549,5,27.45,521.55,521.55,521.55,2024-12-25,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007212,ORD04116,CUST0275,P037,Bru Gold Coffee 200g,Grocery,1,299,10,29.9,269.1,269.1,269.1,2024-02-25,Cancelled,2024,2,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007213,ORD04116,CUST0275,P028,Prokyde Badminton Racket,Sports,1,599,10,59.9,539.1,539.1,539.1,2024-02-25,Cancelled,2024,2,1,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007214,ORD04117,CUST0709,P031,Himalaya Face Wash,Beauty,1,179,5,8.95,170.05,170.05,170.05,2025-12-09,Delivered,2025,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007215,ORD04118,CUST0183,P010,Levis Men Jeans 511,Clothing,3,2499,5,124.95,2374.05,7122.15,0.0,2025-09-02,Returned,2025,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007216,ORD04118,CUST0183,P016,Philips HL7756 Mixer,Home & Kitchen,2,2799,5,139.95,2659.05,5318.1,0.0,2025-09-02,Returned,2025,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007217,ORD04118,CUST0183,P015,Prestige Pressure Cooker 5L,Home & Kitchen,1,1899,5,94.95,1804.05,1804.05,0.0,2025-09-02,Returned,2025,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007218,ORD04119,CUST0835,P014,HRX Sports Tracksuit,Clothing,1,1799,0,0.0,1799.0,1799.0,1799.0,2025-03-01,Delivered,2025,3,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007219,ORD04120,CUST0082,P024,Camlin Color Kit,Books,1,349,5,17.45,331.55,331.55,331.55,2023-02-18,Delivered,2023,2,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007220,ORD04121,CUST0632,P046,Turtle Wax Car Polish,Automotive,2,399,0,0.0,399.0,798.0,798.0,2024-12-08,Cancelled,2024,12,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007221,ORD04122,CUST0429,P047,Dabur Chyawanprash 1kg,Health,1,349,0,0.0,349.0,349.0,349.0,2024-09-11,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007222,ORD04122,CUST0429,P009,Allen Solly Men Shirt,Clothing,1,1299,0,0.0,1299.0,1299.0,1299.0,2024-09-11,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007223,ORD04122,CUST0429,P046,Turtle Wax Car Polish,Automotive,2,399,0,0.0,399.0,798.0,798.0,2024-09-11,Delivered,2024,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007224,ORD04123,CUST0328,P018,Cello Plastic Storage Set,Home & Kitchen,2,499,10,49.9,449.1,898.2,898.2,2023-06-02,Delivered,2023,6,2,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007225,ORD04124,CUST0857,P045,Bosch Car Wiper Blade,Automotive,1,499,0,0.0,499.0,499.0,499.0,2024-07-20,Processing,2024,7,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007226,ORD04124,CUST0857,P002,Realme Narzo 60,Electronics,2,12999,0,0.0,12999.0,25998.0,25998.0,2024-07-20,Processing,2024,7,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007227,ORD04124,CUST0857,P037,Bru Gold Coffee 200g,Grocery,1,299,0,0.0,299.0,299.0,299.0,2024-07-20,Processing,2024,7,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007228,ORD04124,CUST0857,P017,Milton Thermosteel Flask,Home & Kitchen,1,699,0,0.0,699.0,699.0,699.0,2024-07-20,Processing,2024,7,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007229,ORD04125,CUST0140,P036,Maggi Noodles 12 Pack,Grocery,1,192,5,9.6,182.4,182.4,182.4,2024-11-17,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007230,ORD04125,CUST0140,P011,W Women Kurta Set,Clothing,1,1599,5,79.95,1519.05,1519.05,1519.05,2024-11-17,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007231,ORD04125,CUST0140,P035,Amul Butter 500g,Grocery,1,275,5,13.75,261.25,261.25,261.25,2024-11-17,Delivered,2024,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007232,ORD04126,CUST0500,P019,Bajaj Room Heater,Home & Kitchen,1,1599,10,159.9,1439.1,1439.1,1439.1,2025-11-13,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007233,ORD04126,CUST0500,P025,Cosco Cricket Kit,Sports,2,2999,10,299.9,2699.1,5398.2,5398.2,2025-11-13,Delivered,2025,11,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007234,ORD04127,CUST0708,P013,Jockey Men T-Shirt,Clothing,1,599,0,0.0,599.0,599.0,599.0,2023-09-11,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007235,ORD04128,CUST0692,P001,Samsung Galaxy M34,Electronics,1,18999,0,0.0,18999.0,18999.0,18999.0,2024-12-02,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007236,ORD04128,CUST0692,P014,HRX Sports Tracksuit,Clothing,2,1799,0,0.0,1799.0,3598.0,3598.0,2024-12-02,Delivered,2024,12,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007237,ORD04129,CUST0478,P045,Bosch Car Wiper Blade,Automotive,3,499,5,24.95,474.05,1422.15,1422.15,2025-07-04,Delivered,2025,7,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007238,ORD04130,CUST0933,P041,Funskool Lego Set,Toys,2,999,20,199.8,799.2,1598.4,1598.4,2025-04-02,Cancelled,2025,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007239,ORD04130,CUST0933,P042,Fisher Price Baby Gym,Toys,1,1799,20,359.8,1439.2,1439.2,1439.2,2025-04-02,Cancelled,2025,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007240,ORD04130,CUST0933,P029,Lakme 9to5 Foundation,Beauty,2,549,20,109.8,439.2,878.4,878.4,2025-04-02,Cancelled,2025,4,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007241,ORD04131,CUST0782,P009,Allen Solly Men Shirt,Clothing,3,1299,5,64.95,1234.05,3702.15,3702.15,2024-06-26,Cancelled,2024,6,2,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007242,ORD04132,CUST0489,P028,Prokyde Badminton Racket,Sports,1,599,5,29.95,569.05,569.05,569.05,2025-10-02,Delivered,2025,10,4,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007243,ORD04133,CUST0767,P036,Maggi Noodles 12 Pack,Grocery,1,192,10,19.2,172.8,172.8,172.8,2023-09-12,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007244,ORD04133,CUST0767,P047,Dabur Chyawanprash 1kg,Health,1,349,10,34.9,314.1,314.1,314.1,2023-09-12,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007245,ORD04133,CUST0767,P014,HRX Sports Tracksuit,Clothing,1,1799,10,179.9,1619.1,1619.1,1619.1,2023-09-12,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007246,ORD04133,CUST0767,P026,Nivia Football Size 5,Sports,1,899,10,89.9,809.1,809.1,809.1,2023-09-12,Delivered,2023,9,3,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007247,ORD04134,CUST0037,P009,Allen Solly Men Shirt,Clothing,3,1299,0,0.0,1299.0,3897.0,3897.0,2023-07-08,Cancelled,2023,7,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007248,ORD04135,CUST0543,P035,Amul Butter 500g,Grocery,1,275,0,0.0,275.0,275.0,275.0,2024-01-26,Delivered,2024,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007249,ORD04135,CUST0543,P018,Cello Plastic Storage Set,Home & Kitchen,1,499,0,0.0,499.0,499.0,499.0,2024-01-26,Delivered,2024,1,1,True,True,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007250,ORD04136,CUST0512,P030,Dove Body Lotion 400ml,Beauty,1,299,10,29.9,269.1,269.1,0.0,2023-11-06,Returned,2023,11,4,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
ITEM007251,ORD04137,CUST0314,P028,Prokyde Badminton Racket,Sports,1,599,0,0.0,599.0,599.0,599.0,2025-09-18,Processing,2025,9,3,True,False,2026-03-18 15:34:42,CHANAKYA_RAW
